url,name,hybridizer,year,scape_height,bloom_size,bloom_season,ploidy,foliage_type,bloom_habit,bud_count,branches,seedling_num,color_description,parentage,image_url,fragrance,form,awards,sculpting,notes,rebloom,Region,primary_hybridizer,City,State,Country,parents
https://daylilydatabase.org/detail.php?id=163653&name=Purple Eclipse,Purple Eclipse,Mahieu-Burris,2010.0,40.0,7.0,Midseason-Late,Diploid,Dormant,,18.0,3.0,MB-49,velvety purple with blue sheen and white edge above chartreuse throat,((Trahlyta × Five John Lamberts) × Purple Satellite),https://daylilydatabase.org/AHSPhoto/P/Purple Eclipse- Nordstrom_1550090522.jpg,Unknown,Unusual FormCrispate,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Five John Lamberts,Purple Satellite,Trahlyta"
https://daylilydatabase.org/detail.php?id=144225&name=Purple Satellite,Purple Satellite,Mahieu,2003.0,33.0,11.5,Midseason,Diploid,Dormant,,18.0,4.0,D98-1090C,violet with purple blue eye above lemon chartreuse throat,((Trahlyta × Asterisk) × Belladonna Starfish),https://daylilydatabase.org/AHSPhoto/P/Purple_Satellite.jpg,Unknown,Unusual FormCrispate,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Belladonna Starfish,Trahlyta,Asterisk"
https://daylilydatabase.org/detail.php?id=156583&name=Apophis,Apophis,Mahieu-Burris,2007.0,42.0,7.5,Midseason,Diploid,Dormant,,26.0,4.0,MB-1,black purple self above chartreuse throat,((sdlg × (Serpent's Tooth × Satyr)) × (Satchmo × Blue Venture)),https://daylilydatabase.org/AHSPhoto/A/Apophis.jpg,Unknown,Unusual FormCrispate,None,,,1,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Serpent's Tooth,Blue Venture,Satchmo,Satyr"
https://daylilydatabase.org/detail.php?id=144226&name=Gates of Pearl,Gates of Pearl,Mahieu,2001.0,53.0,8.0,Midseason,Diploid,Dormant,,16.0,2.0,D96-164W,white lavender pink bitone with pink lavender stippled halo and picotee above lemon to chartreuse throat,(Trahlyta × Lola Branham),https://daylilydatabase.org/AHSPhoto/G/Gates_Of_Pearl.jpg,Unknown,Spider 4.20:1,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Lola Branham,Trahlyta"
https://daylilydatabase.org/detail.php?id=158036&name=Event Horizon,Event Horizon,Mahieu-Burris,2007.0,48.0,8.5,Early-Midseason,Tetraploid,Dormant,,24.0,4.0,MB-17,deep purple black violet purple bitone with chalky purple chevron watermark above orange sherbet apricot throat,((Dark Gift × Velociraptor) × Serge Rigaud),https://daylilydatabase.org/AHSPhoto/E/Event_Horizon.jpg,Unknown,Unusual FormSpatulate,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Velociraptor,Serge Rigaud,Dark Gift"
https://daylilydatabase.org/detail.php?id=157960&name=Death Adder,Death Adder,Mahieu-Burris,2007.0,40.0,6.0,Midseason,Diploid,Dormant,,20.0,3.0,MB-33,chocolate taupe blend with black mahogany eye above lemon to olive throat,((Night Gown × H. citrina) × William Mahieu),https://daylilydatabase.org/AHSPhoto/D/Death_Adder.jpg,Unknown,Unusual FormCrispate,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"William Mahieu,Night Gown,citrina"
https://daylilydatabase.org/detail.php?id=148241&name=Cloud Forest,Cloud Forest,Mahieu,2003.0,40.0,5.5,Midseason,Diploid,Semi-Evergreen,,38.0,5.0,MahieuD-98-547D,pale ivory blushed pink polychrome with lavender cast above neon lemon lime throat,(Flutterbye × Belladonna Starfish),https://daylilydatabase.org/AHSPhoto/C/Cloud_Forest.jpg,Unknown,Unusual FormCrispate,None,,,1,11.0,Brian Mahieu,Fulton,MO,United States,"Belladonna Starfish,Flutterbye"
https://daylilydatabase.org/detail.php?id=161176&name=Angrboda,Angrboda,Mahieu-Burris,2009.0,68.0,5.5,Midseason,Diploid,Dormant,Diurnal,32.0,4.0,MB-44,icy lemon white blend above intense lime green throat,((Clairvoyant Lady × Belladonna Starfish) × (Carolicolossal × Lola Branham)),https://daylilydatabase.org/AHSPhoto/A/Angrboda.jpg,Unknown,,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Belladonna Starfish,Clairvoyant Lady,Carolicolossal,Lola Branham"
https://daylilydatabase.org/detail.php?id=158869&name=Astrid,Astrid,Mahieu,2008.0,48.0,5.0,Midseason,Diploid,Dormant,Nocturnal,42.0,7.0,D95-10C,icy lemon yellow trumpet above chartreuse throat,(Orchid Corsage × H. citrina),,Fragrant,,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Orchid Corsage,citrina"
https://daylilydatabase.org/detail.php?id=156588&name=Hildigunn,Hildigunn,Mahieu-Burris,2007.0,54.0,8.5,Midseason,Diploid,Dormant,,24.0,5.0,MB-16,violet lavender blend with bluish watermark above intense lime green throat,(Ethel Ruthrauff × (H. citrina × Lola Branham)),https://daylilydatabase.org/AHSPhoto/H/Hildigunn.jpg,Unknown,Unusual FormCascade,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Ethel Ruthrauff,Lola Branham,citrina"
https://daylilydatabase.org/detail.php?id=158014&name=Bora Bora,Bora Bora,Mahieu-Burris,2007.0,32.0,6.5,Early-Midseason,Diploid,Dormant,,16.0,3.0,MB-4,coral mango cadmium yellow polychrome above huge olive green throat,((Nina Rebmen × Rozavel) × Heavenly Curls),https://daylilydatabase.org/AHSPhoto/B/Bora_Bora.jpg,Unknown,Unusual FormCascade,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Heavenly Curls,Nina Rebmen,Rozavel"
https://daylilydatabase.org/detail.php?id=158032&name=Grimhild,Grimhild,Mahieu-Burris,2007.0,30.0,6.0,Early,Diploid,Dormant,,18.0,3.0,MB-28,smoky pinkish taupe bitone with smoky violet eye above lemon to lime throat,(Gudrid × (Miss Jessie × (sdlg × Fellow))),https://daylilydatabase.org/AHSPhoto/G/Grimhild.jpg,Unknown,Unusual FormCascade,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Miss Jessie,Gudrid,Fellow"
https://daylilydatabase.org/detail.php?id=147480&name=Gudrid,Gudrid,Mahieu,2003.0,48.0,6.5,Midseason,Diploid,Dormant,,34.0,5.0,MAH-D98-530J,intense violet bitone with blue chevron watermark above creamy lemon to intense lime green,(Ethel Ruthrauff × (H. citrina × Lola Branham)),https://daylilydatabase.org/AHSPhoto/G/Gudrid.jpg,Very Fragrant,,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Ethel Ruthrauff,Lola Branham,citrina"
https://daylilydatabase.org/detail.php?id=156586&name=Hooded Cobra,Hooded Cobra,Mahieu-Burris,2007.0,28.0,5.5,Early-Midseason,Diploid,Dormant,,16.0,3.0,MB-3,iridescent brown with black eye above gold to green throat,((Serpent's Tooth × Satyr) × sdlg),https://daylilydatabase.org/AHSPhoto/H/Hooded_Cobra.jpg,Unknown,Unusual FormCrispatePolymerous 60%,None,,,1,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Serpent's Tooth,Satyr"
https://daylilydatabase.org/detail.php?id=163660&name=Orchid Crepe,Orchid Crepe,Mahieu-Burris,2010.0,36.0,8.0,Midseason,Diploid,Dormant,,20.0,3.0,MB-57,icy lemon with tightly ruffled near white edge above chartreuse throat,((sdlg × Rozavel) × (Navajo Princess × Belladonna Starfish)),,Unknown,Unusual FormCrispate,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Belladonna Starfish,Navajo Princess,Rozavel"
https://daylilydatabase.org/detail.php?id=151263&name=Pit of Despair,Pit of Despair,Mahieu,2004.0,47.0,7.0,Midseason,Diploid,Semi-Evergreen,,26.0,4.0,MAH-D-00-216-J,leathery purple black with black to violet red eye above lime green starburst throat,((sdlg × (Serpent's Tooth × Satyr)) × (Satchmo × Blue Venture)),https://daylilydatabase.org/AHSPhoto/P/Pit_Of_Despair.jpg,Unknown,,None,,,1,11.0,Brian Mahieu,Fulton,MO,United States,"Serpent's Tooth,Blue Venture,Satchmo,Satyr"
https://daylilydatabase.org/detail.php?id=163661&name=Tahitian Sorbet,Tahitian Sorbet,Mahieu-Burris,2010.0,48.0,5.0,Midseason-Late,Diploid,Evergreen,Diurnal,20.0,4.0,MB-59,intense coral raspberry blend above orange sherbet throat,((Pitter Patter × Ivelyn Brown) × Missouri Monster),,Unknown,,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Missouri Monster,Pitter Patter,Ivelyn Brown"
https://daylilydatabase.org/detail.php?id=157963&name=Double Prowed Ship,Double Prowed Ship,Mahieu-Burris,2007.0,42.0,8.0,Midseason,Diploid,Dormant,,35.0,5.0,MB-36,creamy lemon rosy violet reverse bitone with stippled rose violet band above lemon to chartreuse throat,(Divertissment × (Radiant Moonbeam × Satin Bird)),https://daylilydatabase.org/AHSPhoto/D/Double_Prowed_Ship.jpg,Unknown,,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Radiant Moonbeam,Divertissment,Satin Bird"
https://daylilydatabase.org/detail.php?id=163656&name=Peacock Splash,Peacock Splash,Mahieu-Burris,2010.0,48.0,6.0,Midseason-Late,Diploid,Dormant,Diurnal,24.0,5.0,MB-52,pale melon pink with raspberry violet eye above creamy lemon to lime throat,(Parade of Peacocks × (Will Return × Coral Crab)),,Unknown,,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Parade of Peacocks,Will Return,Coral Crab"
https://daylilydatabase.org/detail.php?id=163655&name=Ethereal Ice,Ethereal Ice,Mahieu-Burris,2010.0,42.0,6.25,Midseason,Diploid,Dormant,,30.0,5.0,MB-51,rosy lavender with blue lavender halo above creamy chartreuse throat,(((Trahlyta × Oklahoma Kicking Bird) × Clairvoyant Lady) × Vincent Van Gogh),,Unknown,Unusual FormSpatulate,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Oklahoma Kicking Bird,Clairvoyant Lady,Vincent Van Gogh,Trahlyta"
https://daylilydatabase.org/detail.php?id=147487&name=Swaziland,Swaziland,Mahieu,2003.0,26.0,11.0,Midseason,Diploid,Semi-Evergreen,,,,MAH-D98-496-A,deep violet pink self above lemon throat,(sdlg × (Mont Blanc × Blood Stream)),https://daylilydatabase.org/AHSPhoto/S/Swaziland.jpg,Very Fragrant,Spider 6.00:1,None,,,1,11.0,Brian Mahieu,Fulton,MO,United States,"Blood Stream,Mont Blanc"
https://daylilydatabase.org/detail.php?id=93873&name=Missouri Monster,Missouri Monster,Mahieu,2001.0,40.0,9.0,Early-Midseason,Diploid,Dormant,Diurnal,,,D97-272A,pastel lemon cream melon polychrome above chartreuse throat,(Green Tarantula × Wilson Spider),https://daylilydatabase.org/AHSPhoto/M/Missouri_Monster.jpg,Unknown,Unusual FormCrispate-Spatulate,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Green Tarantula,Wilson Spider"
https://daylilydatabase.org/detail.php?id=144214&name=Belladonna Starfish,Belladonna Starfish,Mahieu,2001.0,30.0,8.0,Early-Midseason,Diploid,Dormant,Diurnal,,,D96-14G,belladonna violet with darker veins and purple chevron band above green throat,(Cerulean Star × Loch Ness Monster),https://daylilydatabase.org/AHSPhoto/B/Belladonna_Starfish.jpg,Unknown,Unusual FormCrispate,None,,,1,11.0,Brian Mahieu,Fulton,MO,United States,"Loch Ness Monster,Cerulean Star"
https://daylilydatabase.org/detail.php?id=141800&name=Evening Visitation,Evening Visitation,Mahieu,2001.0,40.0,8.0,Early-Midseason,Diploid,Dormant,Diurnal,,,MAH-D97-269A,pale lemon cream above green throat,(Green Tarantula × Katy's Blue),https://daylilydatabase.org/AHSPhoto/E/evening_visitation.jpg,Unknown,Unusual FormSpatulate,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Green Tarantula,Katy's Blue"
https://daylilydatabase.org/detail.php?id=163659&name=Rufous Headed Hornbill,Rufous Headed Hornbill,Mahieu-Burris,2010.0,40.0,7.0,Late,Diploid,Dormant,,40.0,4.0,MB-56,smoky maroon violet with darker halo above golden yellow throat,(sdlg × sdlg),,Unknown,Unusual FormCrispate,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,
https://daylilydatabase.org/detail.php?id=170078&name=Kamutef,Kamutef,Mahieu-Burris,2012.0,22.0,7.0,Midseason,Diploid,Dormant,,22.0,3.0,MB-55,sunfast violet with purple veining and huge lemon throat,((Clairvoyant Lady × Belladonna Starfish) × (Trahlyta × Lola Branham)),https://daylilydatabase.org/AHSPhoto/K/kamutef.jpg,Unknown,,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Belladonna Starfish,Clairvoyant Lady,Lola Branham,Trahlyta"
https://daylilydatabase.org/detail.php?id=148157&name=River Hills,River Hills,Mahieu,2003.0,40.0,4.5,Midseason,Diploid,Semi-Evergreen,,32.0,4.0,Mah-D96-97A,dusky purple violet bitone with deeper band and lighter edge above neon lemon lime starburst throat,(Night Gown × Orchid Corsage),https://daylilydatabase.org/AHSPhoto/R/River_Hills.jpg,Unknown,,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Orchid Corsage,Night Gown"
https://daylilydatabase.org/detail.php?id=46087&name=Giant Kraken,Giant Kraken,Mahieu,2000.0,30.0,10.0,Midseason,Diploid,Dormant,Diurnal,,,MAHD96-11A,coppery red self,(Capulina × Oklahoma Kicking Bird),https://daylilydatabase.org/AHSPhoto/G/Giant_Kraken.jpg,Unknown,Spider 5.00:1,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Oklahoma Kicking Bird,Capulina"
https://daylilydatabase.org/detail.php?id=158035&name=Glacial Meltdown,Glacial Meltdown,Mahieu-Burris,2007.0,30.0,6.5,Midseason,Diploid,Dormant,,22.0,4.0,MB-20,mother or pearl white self above lemon to green throat,,https://daylilydatabase.org/AHSPhoto/G/Glacial_Meltdown.jpg,Fragrant,,None,,,1,10.0,Brian Mahieu and David Burris,Murray,KY,United States,
https://daylilydatabase.org/detail.php?id=46398&name=Hope Springs Eternal,Hope Springs Eternal,Mahieu,2001.0,33.0,8.0,Early-Midseason,Diploid,Dormant,Diurnal,,,MAHD96-10A,pale ivory self above lemon to green throat,(Capulina × Lola Branham),https://daylilydatabase.org/AHSPhoto/H/Hope_Springs_Eternal.jpg,Unknown,Unusual FormCascade,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Lola Branham,Capulina"
https://daylilydatabase.org/detail.php?id=157961&name=Channeling Van Gogh,Channeling Van Gogh,Mahieu-Burris,2007.0,38.0,7.0,Midseason,Diploid,Dormant,,20.0,3.0,MB-34,purple lavender blend with deep purple band above chartreuse throat,((Trahlyta × Lola Branham) × Clairvoyant Lady),https://daylilydatabase.org/AHSPhoto/C/Channeling_Van_Gogh.jpg,Unknown,,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Clairvoyant Lady,Lola Branham,Trahlyta"
https://daylilydatabase.org/detail.php?id=141803&name=Servant King,Servant King,Mahieu,2001.0,36.0,10.0,Early-Midseason,Diploid,Dormant,Diurnal,,,MAH-D96-177A,clear amethyst purple self above lemon white to green throat,(Trahlyta × Wilson Spider),https://daylilydatabase.org/AHSPhoto/S/Servant_King.jpg,Unknown,Unusual FormCascade,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Wilson Spider,Trahlyta"
https://daylilydatabase.org/detail.php?id=141806&name=Jewel of Shinar,Jewel of Shinar,Mahieu,2001.0,25.0,8.0,Early,Diploid,Semi-Evergreen,Diurnal,,,MAH-D97-233A,clear red with blue overtones and faint watermark with white midribs above deep green throat,(sdlg × Emerald Eye),https://daylilydatabase.org/AHSPhoto/J/Jewel_of_Shinar.jpg,Unknown,Spider 4.00:1,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,Emerald Eye
https://daylilydatabase.org/detail.php?id=158870&name=Hakuunzan,Hakuunzan,Mahieu,2008.0,38.0,4.0,Midseason-Late,Diploid,Dormant,Diurnal,,,D97-283A,waxy deep yellow trumpet above chartreuse throat,(H. hakuunensis × sdlg),,Unknown,,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,
https://daylilydatabase.org/detail.php?id=148150&name=Lilywood Lilac Crepe,Lilywood Lilac Crepe,Mahieu,2003.0,36.0,4.0,Midseason,Diploid,Semi-Evergreen,,36.0,4.0,Mah-D-98-474A,lilac with purple band above neon lime green throat,(Clairvoyant Lady × Emerald Eye),https://daylilydatabase.org/AHSPhoto/L/Lilywood_Lilac_Crepe.jpg,Unknown,,None,,,1,11.0,Brian Mahieu,Fulton,MO,United States,"Clairvoyant Lady,Emerald Eye"
https://daylilydatabase.org/detail.php?id=45731&name=Velociraptor,Velociraptor,Mahieu,1999.0,30.0,6.0,Early-Midseason,Diploid,Dormant,Diurnal,,,MAH-D96-168A,chocolate taupe with blackish plum eye above dark green throat,(Trahlyta × Rigamarole),https://daylilydatabase.org/AHSPhoto/V/Velociraptor.jpg,Unknown,Unusual FormCrispate,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Rigamarole,Trahlyta"
https://daylilydatabase.org/detail.php?id=45729&name=Triune Being,Triune Being,Mahieu,1999.0,40.0,9.0,Early-Midseason,Diploid,Dormant,Extended,,,MAH-D96-14E,pale cobalt violet with darker veins and chalky lavender blue chevron eye above chalky lemon to chartreuse throat,(Cerulean Star × Loch Ness Monster),https://daylilydatabase.org/AHSPhoto/T/Triune_Being.jpg,Unknown,Unusual FormCrispate,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Loch Ness Monster,Cerulean Star"
https://daylilydatabase.org/detail.php?id=144216&name=Triune Presence,Triune Presence,Mahieu,2001.0,26.0,7.0,Early-Midseason,Diploid,Dormant,Diurnal,,,D96-75A,watercolored lavender violet blend with etched lavender blue watermark above lime green throat,(Lacy Marionette × Loch Ness Monster),https://daylilydatabase.org/AHSPhoto/T/triune_presence.jpg,Unknown,Unusual FormCascade,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Loch Ness Monster,Lacy Marionette"
https://daylilydatabase.org/detail.php?id=93875&name=Venus of Willendorf,Venus of Willendorf,Mahieu,2001.0,24.0,6.5,Midseason,Diploid,Dormant,Diurnal,,,D96-168A,purple claret with faint purplish watermark and penciled edge above dark green throat,(Trahlyta × Rigamarole),https://daylilydatabase.org/AHSPhoto/V/Venus_Of_Willendorf.jpg,Unknown,Unusual FormCrispate,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Rigamarole,Trahlyta"
https://daylilydatabase.org/detail.php?id=163658&name=Fragrant Moonbeam,Fragrant Moonbeam,Mahieu-Burris,2010.0,54.0,7.0,Early-Midseason,Diploid,Dormant,,22.0,3.0,MB-54,icy lemon with faint stippled halo above chartreuse throat,((H. citrina × Lola Branham) × Gates of Pearl),,Very Fragrant,,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Gates of Pearl,Lola Branham,citrina"
https://daylilydatabase.org/detail.php?id=147486&name=Rosella Flight,Rosella Flight,Mahieu,2003.0,36.0,5.0,Midseason,Diploid,Dormant,Diurnal,,,MAH-D97-340A,clear rose pink with deep rose pink eye above lemon chartreuse throat,(Nina Rebmen × Jennie Love),https://daylilydatabase.org/AHSPhoto/R/Rosella_Flight.jpg,Unknown,,None,,,1,11.0,Brian Mahieu,Fulton,MO,United States,"Nina Rebmen,Jennie Love"
https://daylilydatabase.org/detail.php?id=141802&name=Gates of Morning,Gates of Morning,Mahieu,2001.0,30.0,7.0,Early-Midseason,Diploid,Semi-Evergreen,Diurnal,,,MAH-D97-311A,pastel orange sherbet with lavender pink band above pale orange throat,(Lacy Marionette × Wilson Spider),https://daylilydatabase.org/AHSPhoto/G/Gates_Of_Morning.jpg,Unknown,,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Lacy Marionette,Wilson Spider"
https://daylilydatabase.org/detail.php?id=161174&name=Manticore,Manticore,Mahieu-Burris,2009.0,50.0,8.5,Midseason,Diploid,Dormant,,,,MB-41,violet lavender purple polychrome with lavender band above creamy lemon to green throat,(((Trahlyta × Loch Ness Monster) × (Orchid Corsage × (Serpent's Tooth × Satyr))),https://daylilydatabase.org/AHSPhoto/M/Manticore.jpg,Unknown,Unusual FormCrispate,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Loch Ness Monster,Serpent's Tooth,Orchid Corsage,Trahlyta,Satyr"
https://daylilydatabase.org/detail.php?id=163657&name=Karasimbi,Karasimbi,Mahieu-Burris,2010.0,42.0,7.0,Midseason-Late,Diploid,Dormant,,20.0,3.0,MB-53,creamy melon peach polychrome above light orange apricot throat,(Jennie Love × (sdlg × Will Return)),,Unknown,,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Jennie Love,Will Return"
https://daylilydatabase.org/detail.php?id=46088&name=John Singer Sargent,John Singer Sargent,Mahieu,2001.0,33.0,8.0,Early-Midseason,Diploid,Dormant,Diurnal,,,D96-160A,lilac with huge chartreuse cream lemon watermark above green throat,(Trahlyta × Five John Lamberts),https://daylilydatabase.org/AHSPhoto/J/john_singer_sargent.jpg,Unknown,,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Five John Lamberts,Trahlyta"
https://daylilydatabase.org/detail.php?id=45730&name=Ethereal Presence,Ethereal Presence,Mahieu,1999.0,28.0,6.0,Midseason,Diploid,Dormant,Diurnal,,,MAH-D96-25A,lilac and white bicolor with darker halo above chalky lemon to chartreuse throat,(Flutterbye × Katy's Blue),https://daylilydatabase.org/AHSPhoto/E/ethereal_presence.jpg,Unknown,,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Katy's Blue,Flutterbye"
https://daylilydatabase.org/detail.php?id=144215&name=Bengali Princess,Bengali Princess,Mahieu,2001.0,40.0,6.0,Early-Midseason,Diploid,Dormant,Diurnal,,,D96-35A,medium fuchsia with blue overlay and fuchsia lavender watermark above lemon lime throat,(Hood College × Katy's Blue),https://daylilydatabase.org/AHSPhoto/B/Bengali_Princess.jpg,Unknown,,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Hood College,Katy's Blue"
